dependencyName-Version,dependencyName,dependencyVersion,SPDXID
github.com/matttproud/golang_protobuf_extensions-v1.0.2,github.com/matttproud/golang_protobuf_extensions,v1.0.2,"SPDXRef-Package-gomod-github.com-matttproud-golangC95protobufC95extensions-v1.0.2
"
go.opentelemetry.io/proto/otlp-v0.19.0,go.opentelemetry.io/proto/otlp,v0.19.0,"SPDXRef-Package-gomod-go.opentelemetry.io-proto-otlp-v0.19.0
"
go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful-v0.35.0,go.opentelemetry.io/contrib/instrumentation/github.com/emicklei/go-restful/otelrestful,v0.35.0,"SPDXRef-Package-gomod-go.opentelemetry.io-contrib-instrumentation-github.com-emicklei-go-restful-otelrestful-v0.35.0
"
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp-v0.35.0,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,v0.35.0,"SPDXRef-Package-gomod-go.opentelemetry.io-contrib-instrumentation-net-http-otelhttp-v0.35.0
"
github.com/prometheus/procfs-v0.8.0,github.com/prometheus/procfs,v0.8.0,"SPDXRef-Package-gomod-github.com-prometheus-procfs-v0.8.0
"
go.opentelemetry.io/otel/metric-v0.31.0,go.opentelemetry.io/otel/metric,v0.31.0,"SPDXRef-Package-gomod-go.opentelemetry.io-otel-metric-v0.31.0
"
k8s.io/utils-v0.0.0-20220922133306-665eaaec4324,k8s.io/utils,v0.0.0-20220922133306-665eaaec4324,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20220922133306-665eaaec4324
"
k8s.io/klog/v2-v2.80.1,k8s.io/klog/v2,v2.80.1,"SPDXRef-Package-gomod-k8s.io-klog-v2-v2.80.1
"
github.com/felixge/httpsnoop-v1.0.3,github.com/felixge/httpsnoop,v1.0.3,"SPDXRef-Package-gomod-github.com-felixge-httpsnoop-v1.0.3
"
golang.org/x/oauth2-v0.0.0-20220223155221-ee480838109b,golang.org/x/oauth2,v0.0.0-20220223155221-ee480838109b,"SPDXRef-Package-gomod-golang.org-x-oauth2-v0.0.0-20220223155221-ee480838109b
"
github.com/emicklei/go-restful/v3-v3.9.0,github.com/emicklei/go-restful/v3,v3.9.0,"SPDXRef-Package-gomod-github.com-emicklei-go-restful-v3-v3.9.0
"
github.com/prometheus/client_golang-v1.13.0,github.com/prometheus/client_golang,v1.13.0,"SPDXRef-Package-gomod-github.com-prometheus-clientC95golang-v1.13.0
"
github.com/antlr/antlr4/runtime/Go/antlr-v1.4.10,github.com/antlr/antlr4/runtime/Go/antlr,v1.4.10,"SPDXRef-Package-gomod-github.com-antlr-antlr4-runtime-Go-antlr-v1.4.10
"
github.com/go-openapi/jsonreference-v0.20.0,github.com/go-openapi/jsonreference,v0.20.0,"SPDXRef-Package-gomod-github.com-go-openapi-jsonreference-v0.20.0
"
github.com/grpc-ecosystem/grpc-gateway/v2-v2.7.0,github.com/grpc-ecosystem/grpc-gateway/v2,v2.7.0,"SPDXRef-Package-gomod-github.com-grpc-ecosystem-grpc-gateway-v2-v2.7.0
"
google.golang.org/protobuf-v1.28.1,google.golang.org/protobuf,v1.28.1,"SPDXRef-Package-gomod-google.golang.org-protobuf-v1.28.1
"
go.opentelemetry.io/otel-v1.10.0,go.opentelemetry.io/otel,v1.10.0,"SPDXRef-Package-gomod-go.opentelemetry.io-otel-v1.10.0
"
github.com/onsi/ginkgo/v2-v2.2.0,github.com/onsi/ginkgo/v2,v2.2.0,"SPDXRef-Package-gomod-github.com-onsi-ginkgo-v2-v2.2.0
"
go.etcd.io/etcd/pkg/v3-v3.5.5,go.etcd.io/etcd/pkg/v3,v3.5.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-pkg-v3-v3.5.5
"
k8s.io/kms-v0.0.0,k8s.io/kms,v0.0.0,"SPDXRef-Package-gomod-k8s.io-kms-v0.0.0
"
go.opentelemetry.io/otel/exporters/otlp/otlptrace-v1.10.0,go.opentelemetry.io/otel/exporters/otlp/otlptrace,v1.10.0,"SPDXRef-Package-gomod-go.opentelemetry.io-otel-exporters-otlp-otlptrace-v1.10.0
"
github.com/fsnotify/fsnotify-v1.5.4,github.com/fsnotify/fsnotify,v1.5.4,"SPDXRef-Package-gomod-github.com-fsnotify-fsnotify-v1.5.4
"
go.etcd.io/etcd/client/v3-v3.5.5,go.etcd.io/etcd/client/v3,v3.5.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-v3-v3.5.5
"
go.opentelemetry.io/otel/trace-v1.10.0,go.opentelemetry.io/otel/trace,v1.10.0,"SPDXRef-Package-gomod-go.opentelemetry.io-otel-trace-v1.10.0
"
google.golang.org/grpc-v1.49.0,google.golang.org/grpc,v1.49.0,"SPDXRef-Package-gomod-google.golang.org-grpc-v1.49.0
"
go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc-v0.35.0,go.opentelemetry.io/contrib/instrumentation/google.golang.org/grpc/otelgrpc,v0.35.0,"SPDXRef-Package-gomod-go.opentelemetry.io-contrib-instrumentation-google.golang.org-grpc-otelgrpc-v0.35.0
"
go.etcd.io/etcd/client/pkg/v3-v3.5.5,go.etcd.io/etcd/client/pkg/v3,v3.5.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-pkg-v3-v3.5.5
"
github.com/prometheus/common-v0.37.0,github.com/prometheus/common,v0.37.0,"SPDXRef-Package-gomod-github.com-prometheus-common-v0.37.0
"
go.opentelemetry.io/otel/exporters/otlp/internal/retry-v1.10.0,go.opentelemetry.io/otel/exporters/otlp/internal/retry,v1.10.0,"SPDXRef-Package-gomod-go.opentelemetry.io-otel-exporters-otlp-internal-retry-v1.10.0
"
go.etcd.io/etcd/client/v2-v2.305.5,go.etcd.io/etcd/client/v2,v2.305.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-v2-v2.305.5
"
github.com/spf13/cobra-v1.5.0,github.com/spf13/cobra,v1.5.0,"SPDXRef-Package-gomod-github.com-spf13-cobra-v1.5.0
"
github.com/cpuguy83/go-md2man/v2-v2.0.2,github.com/cpuguy83/go-md2man/v2,v2.0.2,"SPDXRef-Package-gomod-github.com-cpuguy83-go-md2man-v2-v2.0.2
"
golang.org/x/crypto-v0.0.0-20220411220226-7b82a4e95df4,golang.org/x/crypto,v0.0.0-20220411220226-7b82a4e95df4,"SPDXRef-Package-gomod-golang.org-x-crypto-v0.0.0-20220411220226-7b82a4e95df4
"
github.com/cenkalti/backoff/v4-v4.1.3,github.com/cenkalti/backoff/v4,v4.1.3,"SPDXRef-Package-gomod-github.com-cenkalti-backoff-v4-v4.1.3
"
sigs.k8s.io/yaml-v1.3.0,sigs.k8s.io/yaml,v1.3.0,"SPDXRef-Package-gomod-sigs.k8s.io-yaml-v1.3.0
"
go.etcd.io/etcd/server/v3-v3.5.5,go.etcd.io/etcd/server/v3,v3.5.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-server-v3-v3.5.5
"
go.etcd.io/etcd/raft/v3-v3.5.5,go.etcd.io/etcd/raft/v3,v3.5.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-raft-v3-v3.5.5
"
go.etcd.io/etcd/api/v3-v3.5.5,go.etcd.io/etcd/api/v3,v3.5.5,"SPDXRef-Package-gomod-go.etcd.io-etcd-api-v3-v3.5.5
"
github.com/google/go-cmp-v0.5.9,github.com/google/go-cmp,v0.5.9,"SPDXRef-Package-gomod-github.com-google-go-cmp-v0.5.9
"
github.com/onsi/ginkgo/v2-v2.4.0,github.com/onsi/ginkgo/v2,v2.4.0,"SPDXRef-Package-gomod-github.com-onsi-ginkgo-v2-v2.4.0
"
k8s.io/kube-openapi-v0.0.0-20221012153701-172d655c2280,k8s.io/kube-openapi,v0.0.0-20221012153701-172d655c2280,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20221012153701-172d655c2280
"
golang.org/x/crypto-v0.1.0,golang.org/x/crypto,v0.1.0,"SPDXRef-Package-gomod-golang.org-x-crypto-v0.1.0
"
github.com/aws/aws-sdk-go-v1.44.116,github.com/aws/aws-sdk-go,v1.44.116,"SPDXRef-Package-gomod-github.com-aws-aws-sdk-go-v1.44.116
"
golang.org/x/text-v0.4.0,golang.org/x/text,v0.4.0,"SPDXRef-Package-gomod-golang.org-x-text-v0.4.0
"
golang.org/x/sys-v0.1.0,golang.org/x/sys,v0.1.0,"SPDXRef-Package-gomod-golang.org-x-sys-v0.1.0
"
github.com/fsnotify/fsnotify-v1.6.0,github.com/fsnotify/fsnotify,v1.6.0,"SPDXRef-Package-gomod-github.com-fsnotify-fsnotify-v1.6.0
"
github.com/spf13/cobra-v1.6.0,github.com/spf13/cobra,v1.6.0,"SPDXRef-Package-gomod-github.com-spf13-cobra-v1.6.0
"
golang.org/x/net-v0.1.1-0.20221027164007-c63010009c80,golang.org/x/net,v0.1.1-0.20221027164007-c63010009c80,"SPDXRef-Package-gomod-golang.org-x-net-v0.1.1-0.20221027164007-c63010009c80
"
github.com/onsi/gomega-v1.23.0,github.com/onsi/gomega,v1.23.0,"SPDXRef-Package-gomod-github.com-onsi-gomega-v1.23.0
"
golang.org/x/mod-v0.6.0,golang.org/x/mod,v0.6.0,"SPDXRef-Package-gomod-golang.org-x-mod-v0.6.0
"
golang.org/x/term-v0.1.0,golang.org/x/term,v0.1.0,"SPDXRef-Package-gomod-golang.org-x-term-v0.1.0
"
golang.org/x/tools-v0.2.0,golang.org/x/tools,v0.2.0,"SPDXRef-Package-gomod-golang.org-x-tools-v0.2.0
"
github.com/docker/go-units-v0.5.0,github.com/docker/go-units,v0.5.0,"SPDXRef-Package-gomod-github.com-docker-go-units-v0.5.0
"
github.com/opencontainers/runc-v1.1.4,github.com/opencontainers/runc,v1.1.4,"SPDXRef-Package-gomod-github.com-opencontainers-runc-v1.1.4
"
github.com/prometheus/client_model-v0.3.0,github.com/prometheus/client_model,v0.3.0,"SPDXRef-Package-gomod-github.com-prometheus-clientC95model-v0.3.0
"
github.com/container-storage-interface/spec-v1.7.0,github.com/container-storage-interface/spec,v1.7.0,"SPDXRef-Package-gomod-github.com-container-storage-interface-spec-v1.7.0
"
github.com/google/cadvisor-v0.46.0,github.com/google/cadvisor,v0.46.0,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.46.0
"
github.com/moby/term-v0.0.0-20220808134915-39b0c02b01ae,github.com/moby/term,v0.0.0-20220808134915-39b0c02b01ae,"SPDXRef-Package-gomod-github.com-moby-term-v0.0.0-20220808134915-39b0c02b01ae
"
k8s.io/utils-v0.0.0-20221107191617-1a15be271d1d,k8s.io/utils,v0.0.0-20221107191617-1a15be271d1d,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20221107191617-1a15be271d1d
"
github.com/containerd/ttrpc-v1.1.0,github.com/containerd/ttrpc,v1.1.0,"SPDXRef-Package-gomod-github.com-containerd-ttrpc-v1.1.0
"
github.com/moby/sys/mountinfo-v0.6.2,github.com/moby/sys/mountinfo,v0.6.2,"SPDXRef-Package-gomod-github.com-moby-sys-mountinfo-v0.6.2
"
github.com/karrick/godirwalk-v1.17.0,github.com/karrick/godirwalk,v1.17.0,"SPDXRef-Package-gomod-github.com-karrick-godirwalk-v1.17.0
"
github.com/prometheus/client_golang-v1.14.0,github.com/prometheus/client_golang,v1.14.0,"SPDXRef-Package-gomod-github.com-prometheus-clientC95golang-v1.14.0
"
k8s.io/dynamic-resource-allocation-v0.0.0,k8s.io/dynamic-resource-allocation,v0.0.0,"SPDXRef-Package-gomod-k8s.io-dynamic-resource-allocation-v0.0.0
"
github.com/stretchr/objx-v0.5.0,github.com/stretchr/objx,v0.5.0,"SPDXRef-Package-gomod-github.com-stretchr-objx-v0.5.0
"
github.com/vishvananda/netns-v0.0.2,github.com/vishvananda/netns,v0.0.2,"SPDXRef-Package-gomod-github.com-vishvananda-netns-v0.0.2
"
github.com/coredns/corefile-migration-v1.0.18,github.com/coredns/corefile-migration,v1.0.18,"SPDXRef-Package-gomod-github.com-coredns-corefile-migration-v1.0.18
"
k8s.io/kube-openapi-v0.0.0-20230109183929-3758b55a6596,k8s.io/kube-openapi,v0.0.0-20230109183929-3758b55a6596,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20230109183929-3758b55a6596
"
google.golang.org/grpc-v1.51.0,google.golang.org/grpc,v1.51.0,"SPDXRef-Package-gomod-google.golang.org-grpc-v1.51.0
"
sigs.k8s.io/apiserver-network-proxy/konnectivity-client-v0.1.1,sigs.k8s.io/apiserver-network-proxy/konnectivity-client,v0.1.1,"SPDXRef-Package-gomod-sigs.k8s.io-apiserver-network-proxy-konnectivity-client-v0.1.1
"
github.com/google/cadvisor-v0.47.1,github.com/google/cadvisor,v0.47.1,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.47.1
"
github.com/stretchr/testify-v1.8.1,github.com/stretchr/testify,v1.8.1,"SPDXRef-Package-gomod-github.com-stretchr-testify-v1.8.1
"
github.com/opencontainers/runtime-spec-v1.0.3-0.20220909204839-494a5a6aca78,github.com/opencontainers/runtime-spec,v1.0.3-0.20220909204839-494a5a6aca78,"SPDXRef-Package-gomod-github.com-opencontainers-runtime-spec-v1.0.3-0.20220909204839-494a5a6aca78
"
golang.org/x/net-v0.4.0,golang.org/x/net,v0.4.0,"SPDXRef-Package-gomod-golang.org-x-net-v0.4.0
"
github.com/onsi/ginkgo/v2-v2.7.0,github.com/onsi/ginkgo/v2,v2.7.0,"SPDXRef-Package-gomod-github.com-onsi-ginkgo-v2-v2.7.0
"
github.com/go-openapi/jsonreference-v0.20.1,github.com/go-openapi/jsonreference,v0.20.1,"SPDXRef-Package-gomod-github.com-go-openapi-jsonreference-v0.20.1
"
github.com/tmc/grpc-websocket-proxy-v0.0.0-20220101234140-673ab2c3ae75,github.com/tmc/grpc-websocket-proxy,v0.0.0-20220101234140-673ab2c3ae75,"SPDXRef-Package-gomod-github.com-tmc-grpc-websocket-proxy-v0.0.0-20220101234140-673ab2c3ae75
"
github.com/go-openapi/swag-v0.22.3,github.com/go-openapi/swag,v0.22.3,"SPDXRef-Package-gomod-github.com-go-openapi-swag-v0.22.3
"
github.com/mailru/easyjson-v0.7.7,github.com/mailru/easyjson,v0.7.7,"SPDXRef-Package-gomod-github.com-mailru-easyjson-v0.7.7
"
github.com/moby/ipvs-v1.1.0,github.com/moby/ipvs,v1.1.0,"SPDXRef-Package-gomod-github.com-moby-ipvs-v1.1.0
"
golang.org/x/tools-v0.4.0,golang.org/x/tools,v0.4.0,"SPDXRef-Package-gomod-golang.org-x-tools-v0.4.0
"
github.com/onsi/gomega-v1.24.2,github.com/onsi/gomega,v1.24.2,"SPDXRef-Package-gomod-github.com-onsi-gomega-v1.24.2
"
github.com/aws/aws-sdk-go-v1.44.147,github.com/aws/aws-sdk-go,v1.44.147,"SPDXRef-Package-gomod-github.com-aws-aws-sdk-go-v1.44.147
"
github.com/sirupsen/logrus-v1.9.0,github.com/sirupsen/logrus,v1.9.0,"SPDXRef-Package-gomod-github.com-sirupsen-logrus-v1.9.0
"
golang.org/x/mod-v0.7.0,golang.org/x/mod,v0.7.0,"SPDXRef-Package-gomod-golang.org-x-mod-v0.7.0
"
github.com/go-openapi/jsonpointer-v0.19.6,github.com/go-openapi/jsonpointer,v0.19.6,"SPDXRef-Package-gomod-github.com-go-openapi-jsonpointer-v0.19.6
"
github.com/moby/term-v0.0.0-20221205130635-1aeaba878587,github.com/moby/term,v0.0.0-20221205130635-1aeaba878587,"SPDXRef-Package-gomod-github.com-moby-term-v0.0.0-20221205130635-1aeaba878587
"
golang.org/x/mod-v0.9.0,golang.org/x/mod,v0.9.0,"SPDXRef-Package-gomod-golang.org-x-mod-v0.9.0
"
github.com/google/cadvisor-v0.46.1,github.com/google/cadvisor,v0.46.1,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.46.1
"
go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp-v0.35.1,go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp,v0.35.1,"SPDXRef-Package-gomod-go.opentelemetry.io-contrib-instrumentation-net-http-otelhttp-v0.35.1
"
github.com/google/cel-go-v0.12.7,github.com/google/cel-go,v0.12.7,"SPDXRef-Package-gomod-github.com-google-cel-go-v0.12.7
"
github.com/golang-jwt/jwt/v4-v4.4.2,github.com/golang-jwt/jwt/v4,v4.4.2,"SPDXRef-Package-gomod-github.com-golang-jwt-jwt-v4-v4.4.2
"
go.etcd.io/etcd/client/v2-v2.305.7,go.etcd.io/etcd/client/v2,v2.305.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-v2-v2.305.7
"
github.com/onsi/ginkgo/v2-v2.9.1,github.com/onsi/ginkgo/v2,v2.9.1,"SPDXRef-Package-gomod-github.com-onsi-ginkgo-v2-v2.9.1
"
sigs.k8s.io/kustomize/kustomize/v5-v5.0.1,sigs.k8s.io/kustomize/kustomize/v5,v5.0.1,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-kustomize-v5-v5.0.1
"
go.etcd.io/etcd/server/v3-v3.5.7,go.etcd.io/etcd/server/v3,v3.5.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-server-v3-v3.5.7
"
github.com/onsi/gomega-v1.27.4,github.com/onsi/gomega,v1.27.4,"SPDXRef-Package-gomod-github.com-onsi-gomega-v1.27.4
"
sigs.k8s.io/json-v0.0.0-20221116044647-bc3834ca7abd,sigs.k8s.io/json,v0.0.0-20221116044647-bc3834ca7abd,"SPDXRef-Package-gomod-sigs.k8s.io-json-v0.0.0-20221116044647-bc3834ca7abd
"
go.uber.org/goleak-v1.2.1,go.uber.org/goleak,v1.2.1,"SPDXRef-Package-gomod-go.uber.org-goleak-v1.2.1
"
github.com/coreos/go-systemd/v22-v22.4.0,github.com/coreos/go-systemd/v22,v22.4.0,"SPDXRef-Package-gomod-github.com-coreos-go-systemd-v22-v22.4.0
"
sigs.k8s.io/kustomize/api-v0.13.2,sigs.k8s.io/kustomize/api,v0.13.2,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-api-v0.13.2
"
k8s.io/kube-openapi-v0.0.0-20230308215209-15aac26d736a,k8s.io/kube-openapi,v0.0.0-20230308215209-15aac26d736a,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20230308215209-15aac26d736a
"
github.com/coredns/corefile-migration-v1.0.20,github.com/coredns/corefile-migration,v1.0.20,"SPDXRef-Package-gomod-github.com-coredns-corefile-migration-v1.0.20
"
go.etcd.io/etcd/api/v3-v3.5.7,go.etcd.io/etcd/api/v3,v3.5.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-api-v3-v3.5.7
"
go.etcd.io/etcd/client/pkg/v3-v3.5.7,go.etcd.io/etcd/client/pkg/v3,v3.5.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-pkg-v3-v3.5.7
"
github.com/go-errors/errors-v1.4.2,github.com/go-errors/errors,v1.4.2,"SPDXRef-Package-gomod-github.com-go-errors-errors-v1.4.2
"
go.etcd.io/etcd/raft/v3-v3.5.7,go.etcd.io/etcd/raft/v3,v3.5.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-raft-v3-v3.5.7
"
go.etcd.io/etcd/pkg/v3-v3.5.7,go.etcd.io/etcd/pkg/v3,v3.5.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-pkg-v3-v3.5.7
"
k8s.io/utils-v0.0.0-20230209194617-a36077c30491,k8s.io/utils,v0.0.0-20230209194617-a36077c30491,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20230209194617-a36077c30491
"
golang.org/x/tools-v0.7.0,golang.org/x/tools,v0.7.0,"SPDXRef-Package-gomod-golang.org-x-tools-v0.7.0
"
sigs.k8s.io/kustomize/kyaml-v0.14.1,sigs.k8s.io/kustomize/kyaml,v0.14.1,"SPDXRef-Package-gomod-sigs.k8s.io-kustomize-kyaml-v0.14.1
"
gopkg.in/square/go-jose.v2-v2.6.0,gopkg.in/square/go-jose.v2,v2.6.0,"SPDXRef-Package-gomod-gopkg.in-square-go-jose.v2-v2.6.0
"
github.com/golang/protobuf-v1.5.3,github.com/golang/protobuf,v1.5.3,"SPDXRef-Package-gomod-github.com-golang-protobuf-v1.5.3
"
go.etcd.io/etcd/client/v3-v3.5.7,go.etcd.io/etcd/client/v3,v3.5.7,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-v3-v3.5.7
"
k8s.io/klog/v2-v2.90.1,k8s.io/klog/v2,v2.90.1,"SPDXRef-Package-gomod-k8s.io-klog-v2-v2.90.1
"
github.com/onsi/gomega-v1.26.0,github.com/onsi/gomega,v1.26.0,"SPDXRef-Package-gomod-github.com-onsi-gomega-v1.26.0
"
k8s.io/kube-openapi-v0.0.0-20230123231816-1cb3ae25d79a,k8s.io/kube-openapi,v0.0.0-20230123231816-1cb3ae25d79a,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20230123231816-1cb3ae25d79a
"
golang.org/x/term-v0.4.0,golang.org/x/term,v0.4.0,"SPDXRef-Package-gomod-golang.org-x-term-v0.4.0
"
golang.org/x/net-v0.5.0,golang.org/x/net,v0.5.0,"SPDXRef-Package-gomod-golang.org-x-net-v0.5.0
"
golang.org/x/text-v0.6.0,golang.org/x/text,v0.6.0,"SPDXRef-Package-gomod-golang.org-x-text-v0.6.0
"
golang.org/x/sys-v0.4.0,golang.org/x/sys,v0.4.0,"SPDXRef-Package-gomod-golang.org-x-sys-v0.4.0
"
sigs.k8s.io/apiserver-network-proxy/konnectivity-client-v0.1.2,sigs.k8s.io/apiserver-network-proxy/konnectivity-client,v0.1.2,"SPDXRef-Package-gomod-sigs.k8s.io-apiserver-network-proxy-konnectivity-client-v0.1.2
"
k8s.io/kube-openapi-v0.0.0-20230501164219-8b0f38b5fd1f,k8s.io/kube-openapi,v0.0.0-20230501164219-8b0f38b5fd1f,"SPDXRef-Package-gomod-k8s.io-kube-openapi-v0.0.0-20230501164219-8b0f38b5fd1f
"
github.com/google/cadvisor-v0.47.2,github.com/google/cadvisor,v0.47.2,"SPDXRef-Package-gomod-github.com-google-cadvisor-v0.47.2
"
golang.org/x/net-v0.9.0,golang.org/x/net,v0.9.0,"SPDXRef-Package-gomod-golang.org-x-net-v0.9.0
"
gopkg.in/warnings.v0-v0.1.2,gopkg.in/warnings.v0,v0.1.2,"SPDXRef-Package-gomod-gopkg.in-warnings.v0-v0.1.2
"
google.golang.org/protobuf-v1.30.0,google.golang.org/protobuf,v1.30.0,"SPDXRef-Package-gomod-google.golang.org-protobuf-v1.30.0
"
github.com/coredns/caddy-v1.1.1,github.com/coredns/caddy,v1.1.1,"SPDXRef-Package-gomod-github.com-coredns-caddy-v1.1.1
"
google.golang.org/genproto-v0.0.0-20230526161137-0005af68ea54,google.golang.org/genproto,v0.0.0-20230526161137-0005af68ea54,"SPDXRef-Package-gomod-google.golang.org-genproto-v0.0.0-20230526161137-0005af68ea54
"
gopkg.in/natefinch/lumberjack.v2-v2.2.1,gopkg.in/natefinch/lumberjack.v2,v2.2.1,"SPDXRef-Package-gomod-gopkg.in-natefinch-lumberjack.v2-v2.2.1
"
go.etcd.io/etcd/client/pkg/v3-v3.5.9,go.etcd.io/etcd/client/pkg/v3,v3.5.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-pkg-v3-v3.5.9
"
google.golang.org/grpc-v1.54.0,google.golang.org/grpc,v1.54.0,"SPDXRef-Package-gomod-google.golang.org-grpc-v1.54.0
"
github.com/opencontainers/runc-v1.1.7,github.com/opencontainers/runc,v1.1.7,"SPDXRef-Package-gomod-github.com-opencontainers-runc-v1.1.7
"
go.uber.org/atomic-v1.10.0,go.uber.org/atomic,v1.10.0,"SPDXRef-Package-gomod-go.uber.org-atomic-v1.10.0
"
cloud.google.com/go/compute/metadata-v0.2.3,cloud.google.com/go/compute/metadata,v0.2.3,"SPDXRef-Package-gomod-cloud.google.com-go-compute-metadata-v0.2.3
"
github.com/go-logr/logr-v1.2.4,github.com/go-logr/logr,v1.2.4,"SPDXRef-Package-gomod-github.com-go-logr-logr-v1.2.4
"
github.com/cenkalti/backoff/v4-v4.2.1,github.com/cenkalti/backoff/v4,v4.2.1,"SPDXRef-Package-gomod-github.com-cenkalti-backoff-v4-v4.2.1
"
go.etcd.io/etcd/pkg/v3-v3.5.9,go.etcd.io/etcd/pkg/v3,v3.5.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-pkg-v3-v3.5.9
"
github.com/stretchr/testify-v1.8.2,github.com/stretchr/testify,v1.8.2,"SPDXRef-Package-gomod-github.com-stretchr-testify-v1.8.2
"
github.com/Azure/go-autorest/autorest-v0.11.29,github.com/Azure/go-autorest/autorest,v0.11.29,"SPDXRef-Package-gomod-github.com-Azure-go-autorest-autorest-v0.11.29
"
github.com/mitchellh/go-wordwrap-v1.0.1,github.com/mitchellh/go-wordwrap,v1.0.1,"SPDXRef-Package-gomod-github.com-mitchellh-go-wordwrap-v1.0.1
"
golang.org/x/term-v0.7.0,golang.org/x/term,v0.7.0,"SPDXRef-Package-gomod-golang.org-x-term-v0.7.0
"
github.com/container-storage-interface/spec-v1.8.0,github.com/container-storage-interface/spec,v1.8.0,"SPDXRef-Package-gomod-github.com-container-storage-interface-spec-v1.8.0
"
go.etcd.io/etcd/raft/v3-v3.5.9,go.etcd.io/etcd/raft/v3,v3.5.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-raft-v3-v3.5.9
"
go.etcd.io/etcd/server/v3-v3.5.9,go.etcd.io/etcd/server/v3,v3.5.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-server-v3-v3.5.9
"
go.opencensus.io-v0.24.0,go.opencensus.io,v0.24.0,"SPDXRef-Package-gomod-go.opencensus.io-v0.24.0
"
k8s.io/utils-v0.0.0-20230406110748-d93618cff8a2,k8s.io/utils,v0.0.0-20230406110748-d93618cff8a2,"SPDXRef-Package-gomod-k8s.io-utils-v0.0.0-20230406110748-d93618cff8a2
"
go.uber.org/multierr-v1.11.0,go.uber.org/multierr,v1.11.0,"SPDXRef-Package-gomod-go.uber.org-multierr-v1.11.0
"
github.com/Azure/azure-sdk-for-go-v68.0.0,github.com/Azure/azure-sdk-for-go,v68.0.0,"SPDXRef-Package-gomod-github.com-Azure-azure-sdk-for-go-v68.0.0C43incompatible
"
github.com/googleapis/gax-go/v2-v2.7.1,github.com/googleapis/gax-go/v2,v2.7.1,"SPDXRef-Package-gomod-github.com-googleapis-gax-go-v2-v2.7.1
"
go.etcd.io/etcd/api/v3-v3.5.9,go.etcd.io/etcd/api/v3,v3.5.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-api-v3-v3.5.9
"
github.com/docker/distribution-v2.8.2,github.com/docker/distribution,v2.8.2,"SPDXRef-Package-gomod-github.com-docker-distribution-v2.8.2C43incompatible
"
google.golang.org/genproto/googleapis/api-v0.0.0-20230525234035-dd9d682886f9,google.golang.org/genproto/googleapis/api,v0.0.0-20230525234035-dd9d682886f9,"SPDXRef-Package-gomod-google.golang.org-genproto-googleapis-api-v0.0.0-20230525234035-dd9d682886f9
"
github.com/cilium/ebpf-v0.9.1,github.com/cilium/ebpf,v0.9.1,"SPDXRef-Package-gomod-github.com-cilium-ebpf-v0.9.1
"
go.etcd.io/etcd/client/v3-v3.5.9,go.etcd.io/etcd/client/v3,v3.5.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-v3-v3.5.9
"
go.etcd.io/etcd/client/v2-v2.305.9,go.etcd.io/etcd/client/v2,v2.305.9,"SPDXRef-Package-gomod-go.etcd.io-etcd-client-v2-v2.305.9
"
github.com/coreos/go-semver-v0.3.1,github.com/coreos/go-semver,v0.3.1,"SPDXRef-Package-gomod-github.com-coreos-go-semver-v0.3.1
"
